a,x,y,z,a,
9.39E+13,0.010995574,0.002443461,-0.001221731,3,gyro
9.39E+13,0.004886922,0.003665192,-0.001221731,3,gyro
9.39E+13,-0.006108652,-0.001221731,-0.001221731,3,gyro
9.39E+13,-0.013439035,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.008552114,-0.002443461,0.003665192,3,gyro
9.39E+13,0.008552114,0.001221731,0,3,gyro
9.39E+13,0.02565634,0.003665192,-0.003665192,3,gyro
9.39E+13,0.021991149,0.003665192,-0.002443461,3,gyro
9.39E+13,0.004886922,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.001221731,0,0,3,gyro
9.39E+13,0.003665192,0,0.001221731,3,gyro
9.39E+13,-0.001221731,0.001221731,0,3,gyro
9.39E+13,0.001221731,0,0,3,gyro
9.39E+13,0.002443461,0.001221731,0,3,gyro
9.39E+13,-0.001221731,-0.001221731,0.001221731,3,gyro
9.39E+13,0.007330383,0,-0.001221731,3,gyro
9.39E+13,0.006108652,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.004886922,0.002443461,0,3,gyro
9.39E+13,-0.007330383,0.003665192,0.002443461,3,gyro
9.39E+13,-0.003665192,-0.001221731,0,3,gyro
9.39E+13,0.012217305,0.002443461,-0.001221731,3,gyro
9.39E+13,0.010995574,0.002443461,-0.002443461,3,gyro
9.39E+13,-0.004886922,-0.001221731,0,3,gyro
9.39E+13,-0.010995574,-0.001221731,0.002443461,3,gyro
9.39E+13,0.002443461,0.001221731,-0.002443461,3,gyro
9.39E+13,0.015882496,0.006108652,-0.001221731,3,gyro
9.39E+13,-0.001221731,0.001221731,0.002443461,3,gyro
9.39E+13,-0.009773844,-0.003665192,0.001221731,3,gyro
9.39E+13,-0.002443461,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.009773844,0,0.002443461,3,gyro
9.39E+13,-0.02687807,-0.007330383,0.004886922,3,gyro
9.39E+13,-0.004886922,-0.003665192,0,3,gyro
9.39E+13,0.02687807,0.008552114,-0.003665192,3,gyro
9.39E+13,0.014660766,0.004886922,-0.002443461,3,gyro
9.39E+13,-0.004886922,0,0.001221731,3,gyro
9.39E+13,-0.012217305,0.001221731,0.002443461,3,gyro
9.39E+13,-0.02321288,0,0.002443461,3,gyro
9.39E+13,-0.021991149,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.010995574,0.002443461,0.001221731,3,gyro
9.39E+13,0.001221731,0,0.001221731,3,gyro
9.39E+13,0.007330383,0.002443461,0,3,gyro
9.39E+13,0.009773844,-0.002443461,-0.001221731,3,gyro
9.39E+13,0.008552114,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.001221731,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.017104227,-0.003665192,0.001221731,3,gyro
9.39E+13,-0.015882496,-0.007330383,0.003665192,3,gyro
9.39E+13,-0.003665192,0.001221731,0,3,gyro
9.39E+13,0.003665192,0,0,3,gyro
9.39E+13,0.006108652,0.004886922,-0.002443461,3,gyro
9.39E+13,-0.006108652,0.002443461,0.002443461,3,gyro
9.39E+13,-0.014660766,-0.003665192,0.002443461,3,gyro
9.39E+13,-0.010995574,-0.003665192,0.001221731,3,gyro
9.39E+13,-0.012217305,-0.003665192,0.002443461,3,gyro
9.39E+13,0.004886922,0.001221731,0,3,gyro
9.39E+13,0.012217305,-0.001221731,0,3,gyro
9.39E+13,0.008552114,0.002443461,0,3,gyro
9.39E+13,-0.003665192,-0.003665192,0.002443461,3,gyro
9.39E+13,-0.014660766,-0.002443461,0.004886922,3,gyro
9.39E+13,-0.012217305,-0.003665192,0.002443461,3,gyro
9.39E+13,0,0,0.001221731,3,gyro
9.39E+13,-0.002443461,-0.002443461,0.001221731,3,gyro
9.39E+13,0.001221731,0.001221731,0.001221731,3,gyro
9.39E+13,0.004886922,0.002443461,-0.001221731,3,gyro
9.39E+13,0.004886922,0,0,3,gyro
9.39E+13,-0.003665192,-0.003665192,0,3,gyro
9.39E+13,-0.006108652,-0.003665192,0.002443461,3,gyro
9.39E+13,-0.002443461,0,0,3,gyro
9.39E+13,-0.003665192,0.003665192,0.001221731,3,gyro
9.39E+13,-0.008552114,0,0.002443461,3,gyro
9.39E+13,-0.003665192,-0.002443461,0,3,gyro
9.39E+13,0.007330383,0,0,3,gyro
9.39E+13,-0.010995574,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.014660766,-0.002443461,0,3,gyro
9.39E+13,0.009773844,0.004886922,-0.003665192,3,gyro
9.39E+13,-0.002443461,0.003665192,0.001221731,3,gyro
9.39E+13,-0.03176499,-0.006108652,0.004886922,3,gyro
9.39E+13,-0.017104227,-0.004886922,0.002443461,3,gyro
9.39E+13,0.021991149,0.001221731,-0.002443461,3,gyro
9.39E+13,0.018325957,0.002443461,-0.004886922,3,gyro
9.39E+13,-0.002443461,0.001221731,0.001221731,3,gyro
9.39E+13,-0.015882496,0.001221731,0.003665192,3,gyro
9.39E+13,-0.02321288,0.001221731,0.003665192,3,gyro
9.39E+13,-0.015882496,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.002443461,0.001221731,0,3,gyro
9.39E+13,0.002443461,0,0,3,gyro
9.39E+13,0.010995574,0.001221731,-0.001221731,3,gyro
9.39E+13,0.002443461,0,0.001221731,3,gyro
9.39E+13,0.003665192,-0.004886922,-0.001221731,3,gyro
9.39E+13,0.019547688,0.006108652,0,3,gyro
9.39E+13,0.004886922,0.001221731,0.001221731,3,gyro
9.39E+13,-0.019547688,-0.007330383,0.002443461,3,gyro
9.39E+13,-0.010995574,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.007330383,-0.001221731,0.002443461,3,gyro
9.39E+13,0,0,-0.001221731,3,gyro
9.39E+13,0.006108652,0.002443461,0,3,gyro
9.39E+13,0.006108652,0,0,3,gyro
9.39E+13,-0.009773844,-0.003665192,0.001221731,3,gyro
9.39E+13,-0.019547688,-0.003665192,0.004886922,3,gyro
9.39E+13,-0.006108652,-0.003665192,0.002443461,3,gyro
9.39E+13,0.007330383,0.001221731,0,3,gyro
9.39E+13,0.013439035,0.002443461,-0.001221731,3,gyro
9.39E+13,0.010995574,-0.001221731,0,3,gyro
9.39E+13,0.003665192,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.004886922,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.004886922,-0.001221731,0.001221731,3,gyro
9.39E+13,0.001221731,0,0.001221731,3,gyro
9.39E+13,0.002443461,0.001221731,0,3,gyro
9.39E+13,0.004886922,0,0,3,gyro
9.39E+13,0.001221731,0,0.001221731,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.004886922,-0.001221731,0.001221731,3,gyro
9.39E+13,0.001221731,0.002443461,0,3,gyro
9.39E+13,0.002443461,0.002443461,0,3,gyro
9.39E+13,0.009773844,-0.003665192,-0.001221731,3,gyro
9.39E+13,0.004886922,0.002443461,0.001221731,3,gyro
9.39E+13,-0.012217305,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.012217305,-0.004886922,-0.001221731,3,gyro
9.39E+13,0.002443461,0.007330383,-0.002443461,3,gyro
9.39E+13,-0.015882496,0.001221731,0.003665192,3,gyro
9.39E+13,-0.02565634,-0.008552114,0.002443461,3,gyro
9.39E+13,0.008552114,0,-0.001221731,3,gyro
9.39E+13,0.02687807,0.003665192,-0.004886922,3,gyro
9.39E+13,0.014660766,0.003665192,-0.003665192,3,gyro
9.39E+13,-0.002443461,0.002443461,0.001221731,3,gyro
9.39E+13,-0.017104227,0.002443461,0.004886922,3,gyro
9.39E+13,-0.013439035,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.007330383,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.001221731,-0.001221731,0.001221731,3,gyro
9.39E+13,0.007330383,0.001221731,0,3,gyro
9.39E+13,0.009773844,0.003665192,0.001221731,3,gyro
9.39E+13,0.012217305,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.015882496,0.002443461,-0.003665192,3,gyro
9.39E+13,0,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.019547688,-0.006108652,0.001221731,3,gyro
9.39E+13,-0.010995574,-0.002443461,0.001221731,3,gyro
9.39E+13,0,0.002443461,0,3,gyro
9.39E+13,0.008552114,0.003665192,-0.001221731,3,gyro
9.39E+13,0.010995574,0.002443461,-0.001221731,3,gyro
9.39E+13,0.003665192,0.001221731,0,3,gyro
9.39E+13,-0.010995574,-0.003665192,0,3,gyro
9.39E+13,-0.009773844,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,0.017104227,0.002443461,-0.001221731,3,gyro
9.39E+13,0.018325957,0.001221731,-0.001221731,3,gyro
9.39E+13,0.008552114,0,0.001221731,3,gyro
9.39E+13,-0.001221731,0,0.001221731,3,gyro
9.39E+13,-0.002443461,-0.002443461,0.001221731,3,gyro
9.39E+13,0,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.001221731,0,0,3,gyro
9.39E+13,0.001221731,0,-0.001221731,3,gyro
9.39E+13,0,-0.001221731,0,3,gyro
9.39E+13,0.006108652,0,0,3,gyro
9.39E+13,0.007330383,0.001221731,-0.001221731,3,gyro
9.39E+13,0.010995574,0,0,3,gyro
9.39E+13,0.010995574,0.003665192,-0.002443461,3,gyro
9.39E+13,0.010995574,0,0,3,gyro
9.39E+13,0.004886922,0.001221731,0,3,gyro
9.39E+13,0.001221731,0.002443461,0,3,gyro
9.39E+13,-0.002443461,0.002443461,0.001221731,3,gyro
9.39E+13,-0.015882496,-0.007330383,0.002443461,3,gyro
9.39E+13,0.001221731,0,0.002443461,3,gyro
9.39E+13,0.018325957,0.006108652,-0.007330383,3,gyro
9.39E+13,0.008552114,0.001221731,0.001221731,3,gyro
9.39E+13,-0.001221731,0,-0.001221731,3,gyro
9.39E+13,0,0.004886922,0.003665192,3,gyro
9.39E+13,-0.008552114,0.002443461,0,3,gyro
9.39E+13,0.006108652,0.001221731,-0.004886922,3,gyro
9.39E+13,0.012217305,0.007330383,-0.002443461,3,gyro
9.39E+13,-0.013439035,-0.007330383,0.002443461,3,gyro
9.39E+13,-0.008552114,-0.006108652,0.001221731,3,gyro
9.39E+13,0.021991149,0.006108652,-0.002443461,3,gyro
9.39E+13,0.030543262,0.008552114,-0.004886922,3,gyro
9.39E+13,0.017104227,0.008552114,-0.004886922,3,gyro
9.39E+13,-0.004886922,0.001221731,0.001221731,3,gyro
9.39E+13,-0.019547688,0.002443461,0.002443461,3,gyro
9.39E+13,-0.018325957,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.004886922,0,0,3,gyro
9.39E+13,0.015882496,0.001221731,-0.002443461,3,gyro
9.39E+13,0.02076942,0.003665192,-0.001221731,3,gyro
9.39E+13,0.02443461,-0.001221731,-0.002443461,3,gyro
9.39E+13,0.030543262,0.003665192,-0.006108652,3,gyro
9.39E+13,0.021991149,0.003665192,-0.001221731,3,gyro
9.39E+13,-0.003665192,-0.002443461,0,3,gyro
9.39E+13,-0.018325957,-0.004886922,0.002443461,3,gyro
9.39E+13,-0.007330383,-0.003665192,0.001221731,3,gyro
9.39E+13,0.009773844,0.001221731,-0.002443461,3,gyro
9.39E+13,0.019547688,0.006108652,-0.004886922,3,gyro
9.39E+13,0.007330383,0.003665192,-0.001221731,3,gyro
9.39E+13,-0.012217305,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.013439035,-0.003665192,0.002443461,3,gyro
9.39E+13,-0.008552114,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.010995574,-0.003665192,0.003665192,3,gyro
9.39E+13,-0.003665192,-0.002443461,0.002443461,3,gyro
9.39E+13,0.001221731,0,0.002443461,3,gyro
9.39E+13,0,-0.004886922,0.003665192,3,gyro
9.39E+13,-0.009773844,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.008552114,-0.001221731,0.004886922,3,gyro
9.39E+13,-0.012217305,-0.002443461,0.003665192,3,gyro
9.39E+13,-0.018325957,-0.002443461,0.003665192,3,gyro
9.39E+13,-0.004886922,-0.002443461,0.001221731,3,gyro
9.39E+13,0.008552114,0.001221731,0,3,gyro
9.39E+13,0.001221731,0,0.001221731,3,gyro
9.39E+13,-0.009773844,0,0.002443461,3,gyro
9.39E+13,-0.02076942,0,0.003665192,3,gyro
9.39E+13,-0.015882496,-0.004886922,0.002443461,3,gyro
9.39E+13,-0.004886922,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.008552114,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.001221731,0,0,3,gyro
9.39E+13,0.008552114,0.001221731,-0.003665192,3,gyro
9.39E+13,0.003665192,0,-0.001221731,3,gyro
9.39E+13,-0.029321533,-0.004886922,0.006108652,3,gyro
9.39E+13,-0.02565634,-0.006108652,0.002443461,3,gyro
9.39E+13,0.009773844,0.001221731,-0.002443461,3,gyro
9.39E+13,0.02565634,0.004886922,-0.004886922,3,gyro
9.39E+13,0.003665192,0.002443461,0,3,gyro
9.39E+13,-0.019547688,0,0.003665192,3,gyro
9.39E+13,-0.014660766,0.001221731,0.002443461,3,gyro
9.39E+13,-0.015882496,0,0.002443461,3,gyro
9.39E+13,-0.012217305,-0.001221731,0.001221731,3,gyro
9.39E+13,0.001221731,-0.002443461,0,3,gyro
9.39E+13,0.007330383,0.003665192,0.001221731,3,gyro
9.39E+13,0.004886922,0,0.001221731,3,gyro
9.39E+13,0.009773844,-0.001221731,-0.002443461,3,gyro
9.39E+13,0.013439035,0.002443461,0.001221731,3,gyro
9.39E+13,-0.008552114,-0.004886922,0.001221731,3,gyro
9.39E+13,-0.015882496,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.012217305,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.013439035,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.002443461,-0.002443461,0,3,gyro
9.39E+13,0.003665192,0.001221731,0,3,gyro
9.39E+13,-0.008552114,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.008552114,0,0.001221731,3,gyro
9.39E+13,-0.004886922,0,0.002443461,3,gyro
9.39E+13,-0.003665192,-0.003665192,0.002443461,3,gyro
9.39E+13,0.007330383,0.002443461,0,3,gyro
9.39E+13,0.010995574,0.001221731,-0.001221731,3,gyro
9.39E+13,0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.002443461,-0.002443461,0.002443461,3,gyro
9.39E+13,0.001221731,0,0.001221731,3,gyro
9.39E+13,0,0.001221731,0.001221731,3,gyro
9.39E+13,-0.001221731,0,0,3,gyro
9.39E+13,0.001221731,-0.001221731,0,3,gyro
9.39E+13,-0.003665192,0,0.001221731,3,gyro
9.39E+13,-0.008552114,0,0.001221731,3,gyro
9.39E+13,-0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,0.007330383,0.002443461,-0.001221731,3,gyro
9.39E+13,0.003665192,0.001221731,0,3,gyro
9.39E+13,-0.001221731,-0.001221731,0,3,gyro
9.39E+13,-0.003665192,0,0.002443461,3,gyro
9.39E+13,-0.012217305,0,0.003665192,3,gyro
9.39E+13,0.001221731,-0.004886922,-0.003665192,3,gyro
9.39E+13,0.012217305,0.007330383,-0.003665192,3,gyro
9.39E+13,-0.010995574,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.02687807,-0.006108652,0.003665192,3,gyro
9.39E+13,-0.002443461,0,0,3,gyro
9.39E+13,0.021991149,0.004886922,-0.003665192,3,gyro
9.39E+13,0.015882496,0.003665192,-0.003665192,3,gyro
9.39E+13,-0.006108652,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.013439035,0.001221731,0.002443461,3,gyro
9.39E+13,-0.013439035,0.002443461,0.002443461,3,gyro
9.39E+13,-0.013439035,0,0.001221731,3,gyro
9.39E+13,-0.002443461,0.001221731,0,3,gyro
9.39E+13,0.004886922,0.001221731,0,3,gyro
9.39E+13,0.006108652,-0.003665192,0.002443461,3,gyro
9.39E+13,0.012217305,0,-0.002443461,3,gyro
9.39E+13,0.015882496,0.004886922,0,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.02076942,-0.007330383,0.003665192,3,gyro
9.39E+13,-0.006108652,-0.002443461,0.001221731,3,gyro
9.39E+13,0.002443461,0.002443461,0,3,gyro
9.39E+13,0.004886922,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.002443461,0.003665192,0,3,gyro
9.39E+13,-0.009773844,-0.003665192,0.002443461,3,gyro
9.39E+13,-0.010995574,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.009773844,0,0.003665192,3,gyro
9.39E+13,-0.009773844,0,0.003665192,3,gyro
9.39E+13,0.002443461,0,0.002443461,3,gyro
9.39E+13,0.019547688,0,-0.001221731,3,gyro
9.39E+13,0.015882496,-0.002443461,0,3,gyro
9.39E+13,0,0,0.001221731,3,gyro
9.39E+13,-0.004886922,-0.001221731,0.002443461,3,gyro
9.39E+13,0.003665192,0.001221731,0,3,gyro
9.39E+13,0,0.001221731,0,3,gyro
9.39E+13,-0.012217305,-0.003665192,0.002443461,3,gyro
9.39E+13,-0.012217305,-0.002443461,0.002443461,3,gyro
9.39E+13,0.001221731,-0.001221731,0,3,gyro
9.39E+13,0.010995574,0.003665192,-0.001221731,3,gyro
9.39E+13,0.007330383,0,0.001221731,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.002443461,0,0,3,gyro
9.39E+13,-0.001221731,0,0.001221731,3,gyro
9.39E+13,0.001221731,0.001221731,0.001221731,3,gyro
9.39E+13,0.002443461,-0.001221731,0,3,gyro
9.39E+13,0.002443461,-0.001221731,0,3,gyro
9.39E+13,-0.003665192,0,0.002443461,3,gyro
9.39E+13,-0.004886922,-0.002443461,0,3,gyro
9.39E+13,0,0.001221731,0,3,gyro
9.39E+13,0.001221731,0,0.001221731,3,gyro
9.39E+13,0,0,0,3,gyro
9.39E+13,-0.003665192,0.002443461,0.002443461,3,gyro
9.39E+13,-0.012217305,0.001221731,0.004886922,3,gyro
9.39E+13,-0.004886922,-0.002443461,-0.002443461,3,gyro
9.39E+13,0.004886922,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.013439035,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.02565634,-0.004886922,0.002443461,3,gyro
9.39E+13,0.007330383,0,-0.001221731,3,gyro
9.39E+13,0.032986723,0.004886922,-0.006108652,3,gyro
9.39E+13,0.019547688,0.002443461,-0.004886922,3,gyro
9.39E+13,-0.001221731,0.002443461,0,3,gyro
9.39E+13,-0.008552114,0.002443461,0.002443461,3,gyro
9.39E+13,-0.009773844,0.003665192,0.001221731,3,gyro
9.39E+13,-0.002443461,0.002443461,0,3,gyro
9.39E+13,0.004886922,0.001221731,-0.001221731,3,gyro
9.39E+13,0.014660766,0,-0.001221731,3,gyro
9.39E+13,0.019547688,0.003665192,0,3,gyro
9.39E+13,0.015882496,-0.002443461,-0.002443461,3,gyro
9.39E+13,0.02076942,0.006108652,-0.002443461,3,gyro
9.39E+13,0.010995574,0.003665192,0.001221731,3,gyro
9.39E+13,-0.010995574,-0.006108652,0.001221731,3,gyro
9.39E+13,-0.002443461,0,0.001221731,3,gyro
9.39E+13,0.004886922,0.001221731,0,3,gyro
9.39E+13,0.002443461,0,0,3,gyro
9.39E+13,0.006108652,0.001221731,-0.001221731,3,gyro
9.39E+13,0.004886922,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.001221731,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.006108652,-0.002443461,0.002443461,3,gyro
9.39E+13,0.007330383,0,0,3,gyro
9.39E+13,0.015882496,0.002443461,-0.001221731,3,gyro
9.39E+13,0.017104227,0.001221731,-0.001221731,3,gyro
9.39E+13,0.014660766,0.001221731,0,3,gyro
9.39E+13,0.007330383,0.001221731,0,3,gyro
9.39E+13,-0.006108652,0,0.001221731,3,gyro
9.39E+13,-0.006108652,-0.002443461,0.001221731,3,gyro
9.39E+13,0,0,0.001221731,3,gyro
9.39E+13,0,-0.002443461,0,3,gyro
9.39E+13,0.006108652,0.001221731,0,3,gyro
9.39E+13,0.009773844,0.002443461,-0.001221731,3,gyro
9.39E+13,0.008552114,0.002443461,-0.001221731,3,gyro
9.39E+13,0.006108652,0,-0.001221731,3,gyro
9.39E+13,0.006108652,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.001221731,0.001221731,0,3,gyro
9.39E+13,-0.004886922,0.001221731,0.001221731,3,gyro
9.39E+13,-0.001221731,0.001221731,0.001221731,3,gyro
9.39E+13,0.004886922,0.002443461,0,3,gyro
9.39E+13,0.007330383,0,-0.002443461,3,gyro
9.39E+13,0.007330383,0,0,3,gyro
9.39E+13,0.001221731,0.001221731,0,3,gyro
9.39E+13,-0.003665192,0,0.001221731,3,gyro
9.39E+13,-0.001221731,0,0.001221731,3,gyro
9.39E+13,-0.002443461,0,0.001221731,3,gyro
9.39E+13,-0.002443461,0.001221731,0.001221731,3,gyro
9.39E+13,0.004886922,0.002443461,-0.001221731,3,gyro
9.39E+13,0.003665192,0.003665192,0.002443461,3,gyro
9.39E+13,0,-0.002443461,0,3,gyro
9.39E+13,0.007330383,0.002443461,-0.003665192,3,gyro
9.39E+13,0.004886922,0.002443461,0,3,gyro
9.39E+13,-0.02321288,-0.006108652,0.003665192,3,gyro
9.39E+13,-0.017104227,-0.006108652,0.002443461,3,gyro
9.39E+13,0.018325957,0.004886922,-0.002443461,3,gyro
9.39E+13,0.02443461,0.007330383,-0.004886922,3,gyro
9.39E+13,-0.002443461,0.003665192,-0.001221731,3,gyro
9.39E+13,-0.02076942,-0.001221731,0.004886922,3,gyro
9.39E+13,-0.02565634,0,0.003665192,3,gyro
9.39E+13,-0.02076942,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.004886922,0.001221731,0.001221731,3,gyro
9.39E+13,0.007330383,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.008552114,0.002443461,0.001221731,3,gyro
9.39E+13,0.003665192,-0.003665192,0.001221731,3,gyro
9.39E+13,0.004886922,-0.001221731,-0.001221731,3,gyro
9.39E+13,-0.002443461,0.002443461,0.003665192,3,gyro
9.39E+13,-0.019547688,-0.003665192,0.003665192,3,gyro
9.39E+13,-0.018325957,-0.001221731,0.004886922,3,gyro
9.39E+13,-0.009773844,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.002443461,0.001221731,0,3,gyro
9.39E+13,0,0,-0.001221731,3,gyro
9.39E+13,0.002443461,0.002443461,0.001221731,3,gyro
9.39E+13,-0.004886922,0,0.001221731,3,gyro
9.39E+13,-0.009773844,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.009773844,0,0.002443461,3,gyro
9.39E+13,-0.009773844,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.001221731,3,gyro
9.39E+13,0.007330383,0,0.001221731,3,gyro
9.39E+13,0.003665192,0,0.002443461,3,gyro
9.39E+13,-0.002443461,0,0.001221731,3,gyro
9.39E+13,-0.006108652,0.001221731,0.002443461,3,gyro
9.39E+13,-0.013439035,-0.002443461,0.003665192,3,gyro
9.39E+13,-0.009773844,-0.004886922,0.001221731,3,gyro
9.39E+13,-0.001221731,-0.001221731,0.001221731,3,gyro
9.39E+13,0.004886922,0.001221731,0,3,gyro
9.39E+13,0.004886922,0.001221731,0,3,gyro
9.39E+13,0.001221731,-0.001221731,0.001221731,3,gyro
9.39E+13,0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.001221731,0.001221731,0.001221731,3,gyro
9.39E+13,-0.004886922,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.009773844,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.007330383,0.001221731,0.001221731,3,gyro
9.39E+13,-0.006108652,0.002443461,0,3,gyro
9.39E+13,0.002443461,-0.006108652,0.001221731,3,gyro
9.39E+13,0.013439035,-0.001221731,-0.002443461,3,gyro
9.39E+13,0.012217305,0.006108652,0.001221731,3,gyro
9.39E+13,-0.013439035,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.009773844,-0.004886922,0,3,gyro
9.39E+13,0.002443461,0.003665192,-0.001221731,3,gyro
9.39E+13,-0.013439035,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.029321533,-0.007330383,0.004886922,3,gyro
9.39E+13,0.006108652,0,0,3,gyro
9.39E+13,0.028099801,0.007330383,-0.003665192,3,gyro
9.39E+13,0.010995574,0.003665192,-0.003665192,3,gyro
9.39E+13,-0.009773844,0,0.001221731,3,gyro
9.39E+13,-0.019547688,0,0.004886922,3,gyro
9.39E+13,-0.013439035,0.001221731,0.001221731,3,gyro
9.39E+13,-0.008552114,0,0.001221731,3,gyro
9.39E+13,-0.004886922,0.001221731,0,3,gyro
9.39E+13,0.008552114,-0.001221731,0,3,gyro
9.39E+13,0.013439035,0.004886922,0,3,gyro
9.39E+13,0.006108652,-0.002443461,0,3,gyro
9.39E+13,0.013439035,0.003665192,-0.003665192,3,gyro
9.39E+13,0.006108652,0.003665192,0.001221731,3,gyro
9.39E+13,-0.013439035,-0.006108652,0.002443461,3,gyro
9.39E+13,-0.008552114,-0.002443461,0.002443461,3,gyro
9.39E+13,0.001221731,-0.001221731,0,3,gyro
9.39E+13,0,0,0,3,gyro
9.39E+13,-0.003665192,0,0,3,gyro
9.39E+13,-0.007330383,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.001221731,-0.001221731,0,3,gyro
9.39E+13,-0.001221731,0.001221731,0,3,gyro
9.39E+13,-0.003665192,0,0.003665192,3,gyro
9.39E+13,-0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,0.008552114,-0.002443461,0,3,gyro
9.39E+13,0.010995574,0.001221731,0,3,gyro
9.39E+13,0.001221731,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.002443461,0,0.001221731,3,gyro
9.39E+13,-0.007330383,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.003665192,-0.002443461,0.001221731,3,gyro
9.39E+13,0.003665192,0.001221731,0,3,gyro
9.39E+13,0.001221731,0.001221731,0.001221731,3,gyro
9.39E+13,-0.002443461,0.001221731,0.001221731,3,gyro
9.39E+13,-0.003665192,0.001221731,0.001221731,3,gyro
9.39E+13,-0.001221731,0.001221731,0,3,gyro
9.39E+13,-0.001221731,-0.002443461,0,3,gyro
9.39E+13,0.001221731,-0.002443461,0,3,gyro
9.39E+13,-0.001221731,0.001221731,0,3,gyro
9.39E+13,-0.002443461,0.002443461,0.001221731,3,gyro
9.39E+13,-0.002443461,0.001221731,0,3,gyro
9.39E+13,0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,0.002443461,0,0,3,gyro
9.39E+13,0,0.002443461,0,3,gyro
9.39E+13,-0.006108652,0.001221731,0.001221731,3,gyro
9.39E+13,-0.012217305,0.001221731,0.001221731,3,gyro
9.39E+13,-0.006108652,0,0.002443461,3,gyro
9.39E+13,0.002443461,0.002443461,-0.001221731,3,gyro
9.39E+13,0.004886922,-0.001221731,0,3,gyro
9.39E+13,0.004886922,0.004886922,0.001221731,3,gyro
9.39E+13,-0.004886922,0.001221731,0.003665192,3,gyro
9.39E+13,-0.004886922,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.009773844,0.004886922,-0.003665192,3,gyro
9.39E+13,-0.015882496,-0.002443461,0.003665192,3,gyro
9.39E+13,-0.029321533,-0.007330383,0.003665192,3,gyro
9.39E+13,0.003665192,0,-0.001221731,3,gyro
9.39E+13,0.02443461,0.006108652,-0.003665192,3,gyro
9.39E+13,0.015882496,0.001221731,-0.004886922,3,gyro
